Year,Location,Population,Total Suicides (18 to 24),Total Suicides (25 to 34),Total Suicides (35 to 44),Total Suicides (45 to 54),Total Suicides (55+),Suicides per 100k (18 to 24),Suicides per 100k (25 to 34),Suicides per 100k (35 to 44),Suicides per 100k (45 to 54),Suicides per 100k (55+)
2017,WI,5790186.0,87.0,159.0,139.0,211.0,330.0,1.5025424053735061,2.7460257753377872,2.400613728125487,3.644097098089768,5.699298779002954
2017,WY,578931.0,17.0,22.0,27.0,38.0,53.0,2.936446657719141,3.8001074394012413,4.663768221083341,6.563821940783962,9.154804285830263
2018,AL,4887681.0,88.0,148.0,151.0,151.0,285.0,1.800444832631262,3.0280208548798497,3.08939965599228,3.08939965599228,5.830986105680792
2018,AK,735139.0,34.0,48.0,22.0,35.0,45.0,4.62497568487048,6.529377437464207,2.9926313255044286,4.761004381484318,6.1212913476226944
2018,AZ,7158024.0,154.0,233.0,202.0,277.0,572.0,2.1514317359092394,3.2550882757587853,2.8220078613874446,3.869783057447139,7.991032161948604
2018,AR,3009733.0,55.0,104.0,96.0,117.0,182.0,1.827404623599502,3.4554560155336036,3.1896517066464036,3.887388017475304,6.0470480271838065
2018,CA,39461588.0,427.0,726.0,662.0,909.0,1767.0,1.082064918421428,1.839763772304348,1.6775807400350944,2.303505880199246,4.47777215655893
2018,CO,5691287.0,145.0,248.0,222.0,286.0,381.0,2.5477541371573778,4.3575381104484805,3.9006994375788815,5.025225401565586,6.694443629358351
2018,CT,3571520.0,34.0,46.0,52.0,102.0,185.0,0.9519756294238867,1.287967028044082,1.4559627273541798,2.8559268882716604,5.179867395394678
2018,DE,965479.0,18.0,29.0,,,34.0,1.8643595562409954,3.003690396166048,,,3.521568050677436
2018,FL,21244317.0,243.0,428.0,504.0,684.0,1708.0,1.143835313698247,2.014656437295678,2.3723991691519197,3.2196845867061765,8.039797184348172
2018,GA,10511131.0,166.0,283.0,256.0,333.0,531.0,1.5792781956575368,2.692383911873993,2.435513361977888,3.1680701153852997,5.051787481290073
2018,HI,1420593.0,19.0,32.0,30.0,30.0,65.0,1.3374696341598191,2.2525804364796955,2.1117941591997145,2.1117941591997145,4.575554011599381
2018,ID,1750536.0,61.0,65.0,54.0,101.0,136.0,3.484646988122495,3.713148429966593,3.084769464895323,5.7696614065634755,7.769049022699333
2018,IL,12723071.0,144.0,257.0,263.0,319.0,505.0,1.131802219762823,2.0199525727711496,2.0671109985946003,2.5072563062801425,3.969167506807122
2018,IN,6695497.0,126.0,182.0,187.0,241.0,343.0,1.8818617945762652,2.7182448143879383,2.7929218697282665,3.599434067403809,5.1228459963465
2018,IA,3148618.0,57.0,88.0,79.0,103.0,163.0,1.8103180506495231,2.7948769904764568,2.509037298268637,3.271276477489489,5.176874425541619
2018,KS,2911359.0,81.0,104.0,105.0,103.0,163.0,2.782205835831308,3.5722149003266175,3.6065631205220656,3.537866680131169,5.598759891858063
2018,KY,4461153.0,89.0,120.0,131.0,177.0,283.0,1.9949999473230349,2.689887569424317,2.9364605966215462,3.9675841649008676,6.343651517892348
2018,LA,4659690.0,76.0,130.0,116.0,143.0,255.0,1.6310097882047947,2.789885164034517,2.4894359925231075,3.068873680437969,5.472467052529246
2018,ME,1339057.0,24.0,37.0,34.0,55.0,120.0,1.792306078083308,2.7631385370450996,2.5391002772846862,4.107368095607581,8.96153039041654
2018,MD,6035802.0,70.0,91.0,99.0,131.0,259.0,1.1597464595425762,1.507670397405349,1.6402128499245003,2.1703826600011067,4.291061900307532
2018,MA,6882635.0,65.0,121.0,100.0,173.0,281.0,0.9444057399527942,1.758047608219817,1.4529319076196834,2.5135722001820526,4.0827386604113105
2018,MI,9984072.0,172.0,259.0,235.0,337.0,545.0,1.7227439866218914,2.594131933343429,2.353749051489212,3.375376299369636,5.458694608772853
2018,MN,5606249.0,84.0,147.0,116.0,179.0,213.0,1.498328026457619,2.622074046300833,2.069119655584331,3.1928656754275453,3.799331781374677
2018,MS,2981020.0,51.0,62.0,74.0,70.0,164.0,1.7108238119838175,2.0798250263332685,2.4823718056235786,2.3481895458601416,5.5014726503009035
2018,MO,6121623.0,121.0,218.0,186.0,265.0,440.0,1.976599996438853,3.5611471010220654,3.038409911881212,4.328917347572695,7.187636350686738
2018,MT,1060665.0,33.0,45.0,43.0,55.0,89.0,3.111255674506088,4.242621374326483,4.054060424356418,5.185426124176813,8.390962273667935
2018,NE,1925614.0,29.0,53.0,25.0,54.0,110.0,1.5060131469754583,2.7523688548172167,1.2982871956684985,2.804300342643957,5.712463660941393
2018,NV,3027341.0,50.0,99.0,106.0,149.0,253.0,1.6516144035310194,3.270196518991418,3.5014225354857613,4.921810922522438,8.357168881866958
2018,NH,1353465.0,27.0,35.0,38.0,77.0,102.0,1.9948798084915385,2.585955307303846,2.8076086193584615,5.689101676068461,7.536212609856922
2018,NJ,8886025.0,79.0,112.0,111.0,192.0,284.0,0.8890364364268614,1.260406087086183,1.2491524613086278,2.1606961492905996,3.1960297208256785
2018,NM,2092741.0,63.0,108.0,77.0,101.0,187.0,3.010405969969528,5.160695948519191,3.679385074407201,4.826206396300354,8.935649466417487
2018,NY,19530351.0,162.0,282.0,254.0,369.0,656.0,0.8294781798852463,1.443906461281725,1.3005398622892133,1.889366965294172,3.358874604967417
2018,NC,10381615.0,150.0,219.0,219.0,343.0,563.0,1.4448619025074616,2.109498377660894,2.109498377660894,3.3039175504003957,5.423048340744672
2018,ND,758080.0,20.0,38.0,21.0,29.0,39.0,2.6382439848037147,5.0126635711270575,2.7701561840439006,3.825453777965386,5.1445757703672435
2018,OH,11676341.0,187.0,295.0,299.0,382.0,675.0,1.6015291091618513,2.5264764021537225,2.5607337093015694,3.2715728326193965,5.7809205811991955
2018,OK,3940235.0,77.0,156.0,136.0,161.0,260.0,1.9541981633075185,3.95915472046718,3.451570781945747,4.086050705097539,6.598591200778634
2018,OR,4181886.0,90.0,135.0,115.0,174.0,330.0,2.1521390109629963,3.2282085164444942,2.749955402897162,4.160802087861793,7.891176373530986
2018,PA,12800922.0,191.0,308.0,290.0,424.0,801.0,1.4920800236107992,2.4060766872886186,2.2654618159535693,3.3122614136700466,6.257361774409687
2018,RI,1058287.0,,16.0,23.0,,44.0,,1.511877212892155,2.1733234935324726,,4.157662335453426
2018,SC,5084156.0,93.0,142.0,124.0,161.0,291.0,1.829212164221554,2.7929906163382867,2.4389495522954054,3.1667006283835506,5.72366386869325
2018,SD,878698.0,26.0,36.0,17.0,44.0,44.0,2.9589233160881214,4.096970745352784,1.9346806297499255,5.007408688764513,5.007408688764513
2018,TN,6771631.0,100.0,197.0,190.0,258.0,416.0,1.476749102247302,2.909195731427185,2.805823294269874,3.810012683798039,6.143276265348777
2018,TX,28628666.0,446.0,776.0,642.0,854.0,1212.0,1.5578790852497282,2.710569888237196,2.2425075621756183,2.983024078034233,4.23351894915397
2018,UT,3153550.0,93.0,127.0,159.0,144.0,142.0,2.9490574114886394,4.027207432893088,5.041936864803159,4.5662824435953135,4.502861854100933
2018,VT,624358.0,10.0,21.0,19.0,27.0,48.0,1.6016452099596705,3.3634549409153083,3.043125898923374,4.324442066891111,7.687897007806419
2018,VA,8501286.0,164.0,164.0,208.0,242.0,465.0,1.9291199002127442,1.9291199002127442,2.4466886539283585,2.846628145435879,5.469760692676378
2018,WA,7523869.0,144.0,189.0,181.0,258.0,480.0,1.9139089210617568,2.512005458893556,2.405677185501236,3.4290868169023145,6.3796964035391905
2018,WV,1804291.0,34.0,62.0,66.0,90.0,143.0,1.8843966965417442,3.4362527995761214,3.6579465285810326,4.988108902610499,7.925550811925571
2018,WI,5807406.0,79.0,167.0,136.0,191.0,315.0,1.360331962325348,2.8756384520042166,2.341837302230979,3.288903858280272,5.424108457373223
2018,WY,577601.0,20.0,20.0,28.0,26.0,53.0,3.4625978833139137,3.4625978833139137,4.84763703663948,4.5013772483080885,9.175884390781873
2019,AL,4903185.0,79.0,129.0,157.0,162.0,277.0,1.6111976195065045,2.6309429483080895,3.2020003324369775,3.303974865317136,5.649389121560781
2019,AK,731545.0,40.0,51.0,30.0,45.0,44.0,5.467879624630064,6.971546521403332,4.100909718472548,6.151364577708822,6.01466758709307
2019,AZ,7278717.0,133.0,259.0,188.0,271.0,568.0,1.8272451037730961,3.5583194126107665,2.58287277826573,3.7231836325000685,7.803573074760291
2019,AR,3017804.0,77.0,94.0,85.0,106.0,186.0,2.551524220923559,3.1148477502183707,2.8166176464740587,3.51248788854412,6.163422144049116
2019,CA,39512223.0,417.0,775.0,664.0,842.0,1738.0,1.0553696257484677,1.9614183691967926,1.6804926414795744,2.13098615079187,4.398638871824549
2019,CO,5758736.0,145.0,267.0,229.0,270.0,401.0,2.517913653273913,4.636434106373343,3.976567079998111,4.688528871613493,6.963333620433373
2019,CT,3565287.0,38.0,71.0,54.0,102.0,170.0,1.0658328488001105,1.9914245332844172,1.5146045746106835,2.860919752042402,4.768199586737337
2019,DE,973764.0,,19.0,20.0,,38.0,,1.951191459121512,2.053885746443697,,3.902382918243024
2019,FL,21477737.0,242.0,455.0,420.0,693.0,1655.0,1.126748129935663,2.118472723639367,1.9555132833594153,3.2265969175430356,7.7056535332376965
2019,GA,10617423.0,159.0,292.0,267.0,356.0,511.0,1.4975385270041517,2.7501965401585675,2.5147345076107452,3.352979343480994,4.812843945277494
2019,HI,1415872.0,20.0,48.0,36.0,49.0,71.0,1.412557067305519,3.390136961533246,2.5426027211499345,3.4607648148985217,5.014577588934593
2019,ID,1787065.0,44.0,53.0,65.0,66.0,137.0,2.4621376390897924,2.965756701630886,3.637248785019012,3.693206458634689,7.666201285347763
2019,IL,12671821.0,126.0,242.0,229.0,312.0,530.0,0.9943322273886286,1.9097491986353028,1.8071593656507616,2.4621559916289852,4.182508575523597
2019,IN,6732219.0,102.0,182.0,153.0,197.0,338.0,1.5151022270665884,2.703417699275677,2.272653340599882,2.9262268503148814,5.020632870083401
2019,IA,3155070.0,58.0,104.0,88.0,105.0,173.0,1.8383110358882686,3.2962818574548267,2.7891615716925457,3.327976875314969,5.483238089804663
2019,KS,2913314.0,65.0,104.0,106.0,92.0,156.0,2.2311360876307873,3.5698177402092597,3.6384680813671304,3.157915693262038,5.35472661031389
2019,KY,4467673.0,70.0,125.0,147.0,143.0,271.0,1.566811178884399,2.7978771051507128,3.2903034756572382,3.2007714082924155,6.065797563966745
2019,LA,4648794.0,76.0,103.0,127.0,159.0,239.0,1.6348326038968386,2.2156283973865047,2.7318913249328753,3.4202418949947018,5.1411183201492685
2019,ME,1344212.0,20.0,41.0,40.0,67.0,108.0,1.4878605458067626,3.0501141189038634,2.9757210916135253,4.984332828452655,8.034446947356518
2019,MD,6045680.0,65.0,112.0,97.0,131.0,252.0,1.0751478741845417,1.852562490902595,1.6044514430138543,2.1668364848949997,4.168265604530839
2019,MA,6892503.0,58.0,103.0,98.0,133.0,255.0,0.8414940116819681,1.494377296607633,1.4218347093936703,1.9296328198914097,3.699671947912101
2019,MI,9986857.0,137.0,252.0,217.0,328.0,538.0,1.3718029606311575,2.523316394737604,2.172855784357381,3.2843165772775156,5.387080239558852
2019,MN,5639632.0,91.0,145.0,136.0,177.0,281.0,1.6135804605690585,2.5710897448627854,2.411504864147164,3.138502654073883,4.98259460900995
2019,MS,2976149.0,40.0,84.0,78.0,75.0,159.0,1.3440187302450248,2.8224393335145517,2.620836523977798,2.5200351192094215,5.342474452723973
2019,MO,6137428.0,136.0,192.0,191.0,227.0,395.0,2.2159119422663696,3.1283462714348746,3.1120528012711515,3.6986177271651903,6.435920714670705
2019,MT,1068778.0,40.0,49.0,39.0,52.0,109.0,3.742592006946251,4.584675208509157,3.6490272067725944,4.865369609030126,10.198563218928532
2019,NE,1934408.0,35.0,42.0,62.0,64.0,106.0,1.8093390846191701,2.1712069015430044,3.205114949896816,3.308505754732197,5.479712656275201
2019,NV,3080156.0,53.0,114.0,87.0,122.0,266.0,1.7206920688432663,3.7011112424175923,2.8245322639502675,3.960838347148651,8.635926232307714
2019,NH,1359711.0,27.0,48.0,32.0,48.0,100.0,1.9857160823145508,3.530161924114757,2.353441282743171,3.530161924114757,7.35450400857241
2019,NJ,8882190.0,65.0,112.0,118.0,162.0,305.0,0.7318015039083829,1.2609502836575215,1.3285011917106029,1.8238745174332007,3.433837826031643
2019,NM,2096829.0,66.0,96.0,75.0,98.0,178.0,3.147610034008496,4.578341867648721,3.576829584100563,4.6737239898914025,8.48900887959867
2019,NY,19453561.0,192.0,274.0,258.0,350.0,631.0,0.9869658310887143,1.408482488116186,1.32623533552546,1.7991564629221353,3.2436220802967646
2019,NC,10488084.0,157.0,214.0,226.0,272.0,489.0,1.496936904776888,2.0404108128805984,2.15482637248138,2.5934193509510415,4.662434053731835
2019,ND,762062.0,12.0,30.0,20.0,36.0,38.0,1.5746750264414182,3.936687566103545,2.6244583774023638,4.724025079324255,4.986470917064491
2019,OH,11689100.0,186.0,305.0,304.0,373.0,638.0,1.5912260139788348,2.6092684637824983,2.6007134852127196,3.1910070065274487,5.4580763275188
2019,OK,3956971.0,90.0,141.0,144.0,167.0,274.0,2.2744670102459685,3.5633316493853506,3.6391472163935497,4.220399896789742,6.9244884534155045
2019,OR,4217737.0,98.0,152.0,130.0,186.0,340.0,2.3235208833552212,3.603828308877486,3.0822215799610078,4.409947799021134,8.061194901436481
2019,PA,12801989.0,152.0,300.0,290.0,402.0,752.0,1.1873155023020252,2.3433858598066286,2.265272997813074,3.140137052140882,5.874087221915282
2019,RI,1059361.0,,25.0,16.0,,52.0,,2.3599131929531105,1.5103444434899906,,4.908619441342469
2019,SC,5148714.0,84.0,146.0,137.0,183.0,302.0,1.6314753548167562,2.835659545276743,2.660858614403519,3.554285594422219,5.86554234707929
2019,SD,884659.0,29.0,38.0,23.0,42.0,50.0,3.2780992450198325,4.295440390025988,2.5998718150157294,4.747592010028723,5.651895250034194
2019,TN,6829174.0,118.0,198.0,209.0,234.0,460.0,1.7278809999569493,2.8993257456904744,3.0603993982288342,3.4264758812705605,6.735807287967769
2019,TX,28995881.0,491.0,717.0,666.0,798.0,1219.0,1.6933439615095676,2.4727650110027697,2.296877960010941,2.7521150331662625,4.204045395275281
2019,UT,3205958.0,107.0,122.0,140.0,132.0,153.0,3.337535925299084,3.8054147933316655,4.366869434970764,4.11733403868672,4.772364453932335
2019,VT,623989.0,,21.0,13.0,,50.0,,3.3654439421207747,2.0833700594080984,,8.012961766954225
2019,VA,8535519.0,131.0,198.0,168.0,224.0,419.0,1.5347631467986893,2.3197183440163394,1.9682458676502272,2.6243278235336365,4.908898919913365
2019,WA,7614893.0,120.0,201.0,197.0,263.0,482.0,1.575859306230567,2.6395643379361995,2.5870356943951807,3.4537583128219924,6.329701546692777
2019,WV,1792147.0,31.0,59.0,73.0,55.0,112.0,1.7297688191872653,3.292140655872537,4.073326574215173,3.068944679203213,6.2494873467410885
2019,WI,5822434.0,92.0,124.0,134.0,175.0,320.0,1.5800951973006478,2.1296935267965256,2.301443004763987,3.00561586443058,5.495983294958775
2019,WY,578759.0,15.0,24.0,32.0,37.0,62.0,2.5917523528791775,4.146803764606684,5.529071686142246,6.392989137101971,10.712576391900601
2020,AL,4903185.0,82.0,159.0,145.0,137.0,270.0,1.6723823392345998,3.24279014558904,2.957261453524597,2.794102200916343,5.50662477552856
2020,AK,731545.0,39.0,55.0,24.0,36.0,50.0,5.331182634014312,7.5183344838663375,3.2807277747780383,4.921091662167057,6.83484953078758
2020,AZ,7278717.0,152.0,250.0,188.0,249.0,524.0,2.088280118597824,3.43467124769379,2.58287277826573,3.4209325627030145,7.1990709351661835
2020,AR,3017804.0,61.0,119.0,99.0,106.0,198.0,2.0213373698225596,3.943264705063682,3.280531141187433,3.51248788854412,6.561062282374866
2020,CA,39512223.0,389.0,792.0,608.0,756.0,1599.0,0.9845054782161966,2.0044430301985288,1.538764346415032,1.913331983371323,4.04684899657506
2020,CO,5758736.0,147.0,269.0,212.0,258.0,416.0,2.552643496767346,4.671163949866776,3.681363410303928,4.480149810652893,7.223807446634122
2020,CT,3565287.0,23.0,49.0,46.0,81.0,165.0,0.6451093558526986,1.3743634102948794,1.2902187117053971,2.271906861916025,4.627958422421533
2020,DE,973764.0,10.0,23.0,23.0,20.0,48.0,1.0269428732218484,2.361968608410251,2.361968608410251,2.053885746443697,4.929325791464872
2020,FL,21477737.0,257.0,475.0,402.0,558.0,1443.0,1.1965878900556421,2.211592403799339,1.8717055712154402,2.5980390764632233,6.718584923541991
2020,GA,10617423.0,197.0,286.0,254.0,286.0,468.0,1.855440816476842,2.6936856523470905,2.392294250685877,2.6936856523470905,4.407849249295238
2020,HI,1415872.0,22.0,27.0,39.0,33.0,63.0,1.5538127740360712,1.906952040862451,2.7544862812457622,2.3307191610541067,4.449554762012386
2020,ID,1787065.0,46.0,82.0,75.0,87.0,129.0,2.5740529863211465,4.588529236485522,4.196825521175782,4.868317604563908,7.218539896422346
2020,IL,12671821.0,153.0,246.0,223.0,297.0,443.0,1.2074034189719063,1.9413153010920847,1.7598102119655887,2.343783107416053,3.495945847088591
2020,IN,6732219.0,124.0,203.0,162.0,207.0,328.0,1.8418889819240878,3.015350510730563,2.4063388312234046,3.0747662843410173,4.8720934360572645
2020,IA,3155070.0,60.0,103.0,115.0,114.0,160.0,1.9017010716085538,3.2645868395946844,3.644927053916395,3.6132320360562526,5.07120285762281
2020,KS,2913314.0,77.0,115.0,85.0,107.0,147.0,2.64303813457801,3.947394616577547,2.9176394992094914,3.6727932519460653,5.045800075103473
2020,KY,4467673.0,89.0,142.0,149.0,146.0,275.0,1.9920884988673075,3.1783883914512097,3.3350695093396494,3.267920458816033,6.1553296313315675
2020,LA,4648794.0,63.0,128.0,100.0,146.0,205.0,1.3551901848092216,2.753402280247307,2.1510955314432088,3.1405994759070848,4.409745839458578
2020,ME,1344212.0,20.0,34.0,39.0,42.0,99.0,1.4878605458067626,2.5293629278714964,2.901328064323187,3.124507146194201,7.364909701743475
2020,MD,6045680.0,50.0,110.0,91.0,108.0,226.0,0.8270368262958013,1.8194810178507628,1.5052070238583584,1.786399544798931,3.738206454857022
2020,MA,6892503.0,57.0,100.0,96.0,139.0,226.0,0.8269854942391754,1.4508517442792552,1.3928176745080851,2.0166839245481647,3.278924942071117
2020,MI,9986857.0,157.0,240.0,214.0,288.0,545.0,1.5720661665627134,2.40315847117867,2.1428163034676477,2.8837901654144042,5.457172361634897
2020,MN,5639632.0,76.0,142.0,128.0,143.0,269.0,1.3476056593763566,2.517894784624245,2.2696516368443898,2.5356264380370916,4.769814768055788
2020,MS,2976149.0,42.0,93.0,75.0,73.0,127.0,1.4112196667572758,3.1248435478196828,2.5200351192094215,2.45283418269717,4.2672594685279535
2020,MO,6137428.0,137.0,216.0,191.0,225.0,356.0,2.2322054124300927,3.519389555364234,3.1120528012711515,3.6660307868377435,5.800475378285497
2020,MT,1068778.0,37.0,51.0,34.0,49.0,129.0,3.461897606425282,4.77180480885647,3.181203205904313,4.584675208509157,12.069859222401659
2020,NE,1934408.0,30.0,60.0,56.0,52.0,85.0,1.5508620725307174,3.101724145061435,2.8949425353906726,2.6881609257199104,4.3941092055037
2020,NV,3080156.0,62.0,88.0,84.0,115.0,254.0,2.012885061665708,2.85699815204165,2.7271345996761203,3.7335771305089747,8.246335575211125
2020,NH,1359711.0,24.0,43.0,34.0,53.0,80.0,1.7650809620573784,3.1624367236861364,2.5005313629146193,3.8978871245433773,5.883603206857928
2020,NJ,8882190.0,58.0,114.0,85.0,138.0,284.0,0.6529921111797878,1.2834672530085487,0.9569711974186546,1.5536708852208747,3.197409647845858
2020,NM,2096829.0,67.0,106.0,73.0,102.0,168.0,3.1953010951298366,5.05525247886213,3.4814474618578815,4.864488234376766,8.012098268385262
2020,NY,19453561.0,146.0,278.0,277.0,315.0,626.0,0.7505052673903765,1.4290442762638675,1.4239038292269472,1.619240816629922,3.2179198451121622
2020,NC,10488084.0,158.0,262.0,221.0,316.0,484.0,1.5064715347436195,2.4980730512837233,2.107153222647721,3.012943069487239,4.614760903898176
2020,ND,762062.0,10.0,33.0,32.0,26.0,34.0,1.3122291887011819,4.3303563227139,4.199133403843782,3.4117958906230723,4.461579241584018
2020,OH,11689100.0,193.0,302.0,254.0,323.0,572.0,1.6511108639672858,2.583603528073162,2.1729645567237856,2.7632580780385143,4.893447741913407
2020,OK,3956971.0,111.0,161.0,162.0,161.0,274.0,2.805175979303361,4.0687687627733435,4.094040618442743,4.0687687627733435,6.9244884534155045
2020,OR,4217737.0,77.0,139.0,132.0,148.0,337.0,1.825623551207674,3.295606150881385,3.1296403734988694,3.508990721801762,7.990066711129688
2020,PA,12801989.0,151.0,295.0,254.0,318.0,676.0,1.1795042161026696,2.3043294288098513,1.9840666946362788,2.4839890113950265,5.280429470764269
2020,RI,1059361.0,,19.0,17.0,,33.0,,1.793534026644364,1.604740971208115,,3.1150854146981053
2020,SC,5148714.0,115.0,152.0,137.0,167.0,297.0,2.2335674500467495,2.9521934991922256,2.660858614403519,3.243528383980932,5.768430718816388
2020,SD,884659.0,30.0,40.0,27.0,32.0,57.0,3.3911371500205165,4.521516200027356,3.052023435018465,3.617212960021884,6.4431605850389815
2020,TN,6829174.0,108.0,221.0,205.0,250.0,436.0,1.5814504067402588,3.236116110088863,3.001827160942158,3.660764830417266,6.384373864247712
2020,TX,28995881.0,519.0,786.0,705.0,780.0,1134.0,1.7899094012697874,2.710729844697597,2.431379822534104,2.690037250463264,3.9109003102888993
2020,UT,3205958.0,89.0,155.0,106.0,151.0,150.0,2.7760812836599857,4.834748303003345,3.3063440007635783,4.7099806048613235,4.678788680325819
2020,VT,623989.0,13.0,23.0,15.0,24.0,42.0,2.0833700594080984,3.685962412798944,2.4038885300862676,3.846221648138028,6.730887884241549
2020,VA,8535519.0,159.0,203.0,177.0,234.0,429.0,1.8628041247403935,2.378297090077358,2.073687610560061,2.7414853156556735,5.026056412035402
2020,WA,7614893.0,128.0,216.0,200.0,243.0,425.0,1.6809165933126047,2.83654675121502,2.626432177050945,3.191115095116898,5.581168376233258
2020,WV,1792147.0,35.0,66.0,63.0,62.0,128.0,1.9529647958565897,3.682733615043855,3.5153366325418616,3.4595376383745307,7.142271253418386
2020,WI,5822434.0,104.0,138.0,148.0,171.0,305.0,1.7861945708616018,2.3701427959509718,2.5418922739184335,2.9369160732435953,5.238359078007583
2020,WY,578759.0,19.0,38.0,25.0,31.0,69.0,3.282886313646958,6.565772627293916,4.31958725479863,5.356288195950301,11.922060823244216
2021,AL,4903185.0,75.0,162.0,115.0,171.0,304.0,1.5296179932023777,3.303974865317136,2.3454142562436457,3.4875290245014208,6.200051599113638
2021,AK,731545.0,50.0,52.0,52.0,28.0,38.0,6.83484953078758,7.108243512019082,7.108243512019082,3.8275157372410447,5.1944856433985604
2021,AZ,7278717.0,167.0,283.0,227.0,240.0,557.0,2.294360393459452,3.88804785238937,3.1186814929059614,3.2972843977860387,7.652447539861764
2021,AR,3017804.0,59.0,117.0,131.0,113.0,198.0,1.9550640134349349,3.876991348676057,4.340904843389431,3.7444446359008072,6.561062282374866
2021,CA,39512223.0,414.0,787.0,688.0,,,1.0477770385128673,1.9917887181391944,1.7412333393643786,,
2021,CO,5758736.0,152.0,280.0,237.0,253.0,462.0,2.6394681055009293,4.862178089080659,4.115486453971844,4.39332520191931,8.022593846983089
2021,CT,3565287.0,44.0,56.0,45.0,65.0,191.0,1.2341222459790755,1.570701040337005,1.2621704788422363,1.8231351361054524,5.357212476863714
2021,DE,973764.0,19.0,22.0,21.0,28.0,47.0,1.951191459121512,2.2592743210880664,2.156580033765882,2.8754400450211755,4.8266315041426875
2021,FL,21477737.0,274.0,485.0,472.0,,,1.2757396181916187,2.2581522438793247,2.197624451775343,,
2021,GA,10617423.0,208.0,313.0,274.0,360.0,521.0,1.9590441107978838,2.9479846474987386,2.5806638767241354,3.3906532686886455,4.907028758296622
2021,HI,1415872.0,21.0,37.0,40.0,33.0,71.0,1.4831849206707952,2.6132305745152102,2.825114134611038,2.3307191610541067,5.014577588934593
2021,ID,1787065.0,36.0,88.0,67.0,81.0,115.0,2.0144762501643756,4.924275278179585,3.7491641322503657,4.532571562869846,6.435132465802867
2021,IL,12671821.0,157.0,275.0,225.0,305.0,492.0,1.2389695214286882,2.170169543903753,1.7755932631939797,2.406915312329617,3.8826306021841694
2021,IN,6732219.0,141.0,214.0,200.0,202.0,372.0,2.094406019768519,3.178743888159313,2.9707886805227224,3.000496567327949,5.525666945772263
2021,IA,3155070.0,56.0,96.0,115.0,114.0,168.0,1.7749210001679836,3.0427217145736862,3.644927053916395,3.6132320360562526,5.3247630005039515
2021,KS,2913314.0,79.0,123.0,100.0,105.0,153.0,2.71168847573588,4.221995981209028,3.4325170578935196,3.6041429107881955,5.251751098577085
2021,KY,4467673.0,96.0,140.0,146.0,160.0,274.0,2.148769616755747,3.133622357768798,3.267920458816033,3.581282694592912,6.132946614490362
2021,LA,4648794.0,74.0,117.0,136.0,142.0,220.0,1.5918106932679745,2.5167817717885543,2.9254899227627638,3.054555654649356,4.732410169175059
2021,ME,1344212.0,18.0,54.0,49.0,55.0,101.0,1.3390744912260863,4.017223473678259,3.6452583372265686,4.091616500968597,7.513695756324152
2021,MD,6045680.0,72.0,99.0,96.0,123.0,230.0,1.1909330298659537,1.6375329160656866,1.5879107064879383,2.0345105926876714,3.804369400960686
2021,MA,6892503.0,53.0,105.0,95.0,104.0,247.0,0.7689514244680052,1.5233943314932181,1.3783091570652926,1.5088858140504255,3.5836038083697606
2021,MI,9986857.0,160.0,279.0,227.0,267.0,552.0,1.6021056474524467,2.793671722745204,2.272987387323159,2.6735137991862703,5.527264483710941
2021,MN,5639632.0,89.0,165.0,135.0,154.0,265.0,1.5781171537433647,2.9257228131197213,2.3937732107343175,2.7306746255784065,4.698888154404401
2021,MS,2976149.0,52.0,95.0,78.0,96.0,159.0,1.7472243493185322,3.1920444843319338,2.620836523977798,3.2256449525880595,5.342474452723973
2021,MO,6137428.0,140.0,256.0,184.0,206.0,391.0,2.2810858229212627,4.171128361913166,2.9979985101250883,3.356454853727001,6.370746834015812
2021,MT,1068778.0,46.0,58.0,65.0,73.0,108.0,4.3039808079881885,5.426758410072064,6.0817120112876575,6.830230412676908,10.104998418754878
2021,NE,1934408.0,30.0,64.0,48.0,67.0,79.0,1.5508620725307174,3.308505754732197,2.481379316049148,3.463591961985269,4.083936790997556
2021,NV,3080156.0,79.0,106.0,108.0,140.0,258.0,2.5648051592192083,3.4413841376865326,3.5063159138692974,4.545224332793534,8.376199127576655
2021,NH,1359711.0,19.0,34.0,31.0,52.0,87.0,1.397355761628758,2.5005313629146193,2.2798962426574474,3.8243420844576534,6.398418487457996
2021,NJ,8882190.0,74.0,97.0,108.0,146.0,263.0,0.8331278659880053,1.0920730135248176,1.215916344955467,1.6437387626249833,2.9609814696600725
2021,NM,2096829.0,72.0,112.0,85.0,96.0,168.0,3.4337564007365406,5.341398845590175,4.053740195313972,4.578341867648721,8.012098268385262
2021,NY,19453561.0,138.0,323.0,253.0,342.0,604.0,0.7093816910950134,1.660364392925285,1.300533100340858,1.7580328866267723,3.1048300102999136
2021,NC,10488084.0,189.0,256.0,201.0,285.0,517.0,1.8020450637123042,2.4408652714833328,1.9164606233130856,2.717369540518554,4.929403692800324
2021,ND,762062.0,25.0,31.0,30.0,34.0,36.0,3.280572971752955,4.067910484973663,3.936687566103545,4.461579241584018,4.724025079324255
2021,OH,11689100.0,200.0,336.0,292.0,321.0,617.0,1.7109957139557366,2.8744727994456376,2.4980537423753755,2.746148120898957,5.278421777553447
2021,OK,3956971.0,113.0,149.0,174.0,163.0,278.0,2.8557196906421605,3.765506494740548,4.397302886475539,4.119312474112143,7.025575876093102
